target_id	length	eff_length	est_counts	tpm
ATMG00665.1	22	23	0	0
ATMG00670.1	828	639.773	17	1.87218
ATMG00680.1	369	186.815	2	0.754297
ATMG00690.1	723	534.773	79	10.4084
ATMG00700.1	73	12.5294	1	5.62333
ATMG00710.1	363	181.379	3	1.16535
ATMG00720.1	324	146.966	0	0
ATMG00730.1	1447	1258.77	27.3177	1.52905
ATMG00740.1	303	129.53	0.159511	0.086765
ATMG00750.1	360	178.675	0	0
ATMG00760.1	330	152.194	0	0
ATMG00770.1	303	129.53	0.467087	0.254069
ATMG00780.1	88	8.68595	4.5	36.5022
ATMG00790.1	76	11.9565	0	0
ATMG00800.1	72	11.5294	0	0
ATMG00810.1	723	534.773	6.57502	0.866268
ATMG00820.1	513	325.537	0	0
ATMG00830.1	1149	960.773	2.48994	0.182597
ATMG00840.1	366	184.024	1.11284	0.426074
ATMG00850.1	324	146.966	0	0
ATMG00860.1	477	290.02	0	0
ATMG00870.1	555	367.127	0.230127	0.0441647
ATMG00880.1	564	376.052	0	0
ATMG00890.1	321	144.412	0	0
ATMG00900.1	771	582.773	0.407974	0.049324
ATMG00910.1	648	459.773	0	0
ATMG00920.1	648	459.773	5	0.766216
ATMG00930.1	74	12.8333	0.857143	4.70585
ATMG00940.1	495	307.694	0	0
ATMG00950.1	67	10.4167	0	0
ATMG00960.1	612	423.815	2	0.332489
ATMG00970.1	354	173.4	1	0.406327
ATMG00980.1	378	195.233	39.4765	14.2466
ATMG00990.1	360	178.675	1.54232e-06	6.08181e-07
ATMG01000.1	345	165.487	2	0.851511
ATMG01010.1	357	176.004	2	0.800632
ATMG01020.1	462	275.416	9	2.30238
ATMG01030.1	321	144.412	3	1.46366
ATMG01040.1	324	146.966	0	0
ATMG01050.1	480	292.933	0	0
ATMG01060.1	324	146.966	2	0.958821
ATMG01070.1	74	12.8333	0	0
ATMG01080.1	504	316.569	101.207	22.5251
ATMG01090.1	789	600.773	45.4179	5.32649
ATMG01100.1	318	141.807	0.929893	0.462018
ATMG01110.1	756	567.773	0	0
ATMG01120.1	273	106.129	13	8.63042
ATMG01130.1	321	144.412	11	5.36676
ATMG01140.1	459	272.471	0.75	0.193939
ATMG01150.1	321	144.412	1	0.487888
ATMG01160.1	97	9.25959	2	15.2182
ATMG01170.1	1385	1196.77	25.9501	1.52775
ATMG01180.1	336	157.53	4.65413	2.08161
ATMG01190.1	1524	1335.77	389.231	20.5305
ATMG01200.1	885	696.773	65.0962	6.58247
ATMG01210.1	306	131.994	0	0
ATMG01220.1	342	162.913	6	2.59489
ATMG01230.1	438	252.099	0.0214447	0.0059934
ATMG01240.1	303	129.53	0	0
ATMG01250.1	369	186.815	0.274853	0.10366
ATMG01260.1	618	429.773	7	1.14758
ATMG01270.1	447	260.713	0	0
ATMG01275.1	387	203.605	0	0
ATMG01280.1	876	687.773	6.30473	0.645871
ATMG01290.1	336	157.53	2.26747	1.01415
ATMG01300.1	411	226.087	0	0
ATMG01310.1	411	226.087	0.5	0.155819
ATMG01320.1	922	733.773	33.5928	3.22559
ATMG01330.1	384	200.769	9.49509	3.33217
ATMG01340.1	73	12.5294	0	0
ATMG01350.1	438	252.099	9	2.51534
ATMG01360.1	1584	1395.77	85	4.2907
ATMG01370.1	336	157.53	39	17.4432
ATMG01400.1	318	141.807	1	0.496851
ATMG01410.1	615	426.815	1	0.165076
ATCG00010.1	73	12.5294	15	84.35
ATCG00020.1	1062	873.773	3758	303.028
ATCG00030.1	72	11.5294	47	287.22
ATCG00040.1	1581	1392.77	92	4.65406
ATCG00050.1	240	82.4521	12	10.2543
ATCG00060.1	72	11.5294	1	6.11107
ATCG00070.1	186	46.9873	180	269.908
ATCG00080.1	111	12.5611	743	4167.58
ATCG00090.1	88	8.68595	19	154.121
ATCG00100.1	72	11.5294	7	42.7775
ATCG00110.1	72	11.5294	10	61.1107
ATCG00120.1	1524	1335.77	2285	120.525
ATCG00130.1	555	367.127	563	108.048
ATCG00140.1	246	86.6776	218	177.204
ATCG00150.1	750	561.773	501.275	62.8695
ATCG00160.1	711	522.773	364	49.0583
ATCG00170.1	4131	3942.77	536	9.57828
ATCG00180.1	2043	1854.77	397	15.0808
ATCG00190.1	3219	3030.77	632	14.6922
ATCG00200.1	71	11.9333	6	35.4253
ATCG00210.1	90	8.65806	26	211.581
ATCG00220.1	105	10.9662	11922	76597.9
ATCG00230.1	74	12.8333	2	10.9803
ATCG00240.1	84	8.66216	5.5	44.7364
ATCG00250.1	73	12.5294	11.9586	67.2472
ATCG00260.1	72	11.5294	0	0
ATCG00270.1	1062	873.773	3118	251.421
ATCG00280.1	1422	1233.77	1679	95.8826
ATCG00290.1	92	8.3835	17	142.872
ATCG00300.1	189	48.915	229	329.851
ATCG00310.1	71	11.9333	4	23.6169
ATCG00320.1	74	12.8333	0	0
ATCG00330.1	303	129.53	1369	744.658
ATCG00340.1	2205	2016.77	2729	95.3391
ATCG00350.1	2253	2064.77	3205	109.365
ATCG00360.1	381	197.992	91	32.383
ATCG00370.1	87	8.61111	3	24.5463
ATCG00380.1	606	417.815	227	38.2794
ATCG00390.1	73	12.5294	450	2530.5
ATCG00400.1	85	8.54118	314	2590.22
ATCG00410.1	73	12.5294	1	5.62333
ATCG00420.1	477	290.02	875	212.571
ATCG00430.1	678	489.773	5368	772.222
ATCG00440.1	363	181.379	1466	569.469
ATCG00450.1	74	12.8333	80	439.213
ATCG00460.1	73	12.5294	89	500.476
ATCG00470.1	399	214.907	58050	19031.6
ATCG00480.1	1497	1308.77	33777	1818.37
ATCG00490.1	1440	1251.77	9838	553.74
ATCG00500.1	1467	1278.77	62	3.41604
ATCG00510.1	114	13.3795	39	205.376
ATCG00520.1	555	367.127	42	8.06042
ATCG00530.1	690	501.773	262	36.7891
ATCG00540.1	963	774.773	124	11.2764
ATCG00550.1	123	16.3494	134	577.466
ATCG00560.1	117	14.3789	35	171.501
ATCG00570.1	120	15.3203	26	119.573
ATCG00580.1	252	90.8313	127	98.5127
ATCG00590.1	96	9.00322	31	242.599
ATCG00600.1	114	13.3795	20	105.321
ATCG00610.1	74	12.8333	10.2857	56.4702
ATCG00620.1	74	12.8333	51	279.998
ATCG00630.1	135	21.3625	757	2496.71
ATCG00640.1	201	56.4514	70	87.3671
ATCG00650.1	306	131.994	152	81.1362
ATCG00660.1	354	173.4	128	52.0099
ATCG00065.1	114	13.3795	90	473.944
ATCG00670.1	591	402.857	706	123.475
ATCG00680.1	1527	1338.77	1116	58.7329
ATCG00690.1	102	10.4238	49	331.202
ATCG00700.1	132	20.1863	39	136.123
ATCG00710.1	222	69.9985	43	43.2817
ATCG00720.1	648	459.773	188	28.8097
ATCG00730.1	483	295.874	187	44.5307
ATCG00740.1	990	801.773	3360	295.265
ATCG00750.1	417	231.901	818	248.528
ATCG00760.1	114	13.3795	215	1132.2
ATCG00770.1	405	220.402	752	240.396
ATCG00780.1	369	186.815	1733	653.599
ATCG00790.1	408	223.177	6294	1987.01
ATCG00800.1	657	468.773	4994	750.604
ATCG00810.1	483	295.874	1627	387.441
ATCG00820.1	279	110.737	2340	1488.83
ATCG00830.1	825	636.773	3890	430.417
ATCG00840.1	282	112.995	208	129.697
ATCG00850.1	74	12.8333	1	5.49016
ATCG00860.1	6885	6696.77	140.5	1.47821
ATCG00870.1	234	78.2704	5.5	4.95096
ATCG00880.1	81	9.53191	0	0
ATCG00890.1	1170	981.773	91.5	6.56651
ATCG00900.1	468	281.249	2082.5	521.697
ATCG00905.1	258	95.2151	2894.5	2141.87
ATCG00910.1	72	11.5294	0	0
ATCG00930.1	72	11.5294	9	54.9996
ATCG00940.1	73	12.5294	14	78.7266
ATCG00980.1	74	12.8333	2.5	13.7254
ATCG00990.1	72	11.5294	1	6.11107
ATCG01000.1	1032	843.773	0	0
ATCG01010.1	2241	2052.77	179	6.14379
ATCG01020.1	159	32.5305	9012	19518.9
ATCG01030.1	80	10.2821	0	0
ATCG01040.1	987	798.773	46	4.0575
ATCG01050.1	1521	1332.77	60	3.1719
ATCG01060.1	246	86.6776	25	20.3216
ATCG01070.1	306	131.994	18	9.60823
ATCG01080.1	531	343.27	46	9.44162
ATCG01090.1	519	331.471	112	23.8066
ATCG01100.1	1083	894.773	165	12.9926
ATCG01110.1	1182	993.773	232	16.4485
ATCG01120.1	267	101.82	186	128.707
ATCG01130.1	5361	5172.77	10600	144.38
ATCG01140.1	72	11.5294	1	6.11107
ATCG01150.1	74	12.8333	2.5	13.7254
ATCG01190.1	73	12.5294	14	78.7266
ATCG01200.1	72	11.5294	9	54.9996
ATCG01220.1	72	11.5294	0	0
ATCG01230.1	258	95.2151	2894.5	2141.87
ATCG01240.1	468	281.249	2082.5	521.697
ATCG01250.1	1170	981.773	91.5	6.56651
ATCG01260.1	81	9.53191	0	0
ATCG01270.1	234	78.2704	5.5	4.95096
ATCG01280.1	6885	6696.77	140.5	1.47821
ATCG01290.1	74	12.8333	1	5.49016
ATCG01300.1	282	112.995	208	129.697
ATCG01310.1	825	636.773	3890	430.417
AT5G01010.1	1573	1384.77	1206.17	61.3698
AT5G01010.2	1619	1430.77	0	0
AT5G01010.3	1657	1468.77	42.0288	2.01612
AT5G01010.4	1721	1532.77	17.7995	0.81819
AT5G01015.1	516	328.537	29	6.21925
AT5G01015.2	325	147.873	0	0
AT5G01020.1	1799	1610.77	1154	50.4773
AT5G01030.1	2728	2539.77	99.2638	2.75372
AT5G01030.2	2835	2646.77	24.7362	0.658477
AT5G01040.1	2052	1863.77	262	9.9045
AT5G01050.1	1884	1695.77	41	1.70349
AT5G01060.1	1500	1311.77	9	0.483402
AT5G01070.1	375	192.371	0	0
AT5G01070.2	621	432.773	7	1.13963
AT5G01075.1	519	331.471	64	13.6037
AT5G01080.1	555	367.127	0	0
AT5G01090.1	1495	1306.77	262	14.1262
AT5G01100.1	2364	2175.77	56	1.81342
AT5G01110.1	2608	2419.77	15	0.436758
AT5G01120.1	1758	1569.77	2	0.0897672
AT5G01130.1	1686	1497.77	0	0
AT5G01140.1	1422	1233.77	0	0
AT5G01150.1	1674	1485.77	0	0
AT5G01160.1	1404	1215.77	562	32.5693
AT5G01170.1	1975	1786.77	88	3.47007
AT5G01175.1	528	340.27	18	3.72712
AT5G01180.1	2055	1866.77	13	0.490655
AT5G01185.1	4650	4461.77	0	0
AT5G01190.1	1821	1632.77	6	0.258911
AT5G01200.1	1053	864.773	69	5.62175
AT5G01215.1	1516	1327.77	34.5629	1.83405
AT5G01215.2	1480	1291.77	926.98	50.5602
AT5G01210.1	1802	1613.77	903.457	39.4448
AT5G01220.1	1956	1767.77	472	18.8122
AT5G01225.1	405	220.402	5	1.59838
AT5G01230.1	1245	1056.77	113.154	7.54417
AT5G01230.2	1515	1326.77	2.84639	0.151155
AT5G01240.1	2017	1828.77	379.557	14.6232
AT5G01240.2	1699	1510.77	348.443	16.2502
AT5G01250.1	1478	1289.77	45	2.45824
AT5G01260.1	1880	1691.77	16.105	0.670721
AT5G01260.2	1560	1371.77	61.895	3.17906
AT5G01270.1	2899	2710.77	199.604	5.18802
AT5G01270.2	2790	2601.77	2.39551	0.0648714
AT5G01280.1	1557	1368.77	10	0.514746
AT5G01290.1	2364	2175.77	207	6.70318
AT5G01300.1	726	537.773	4	0.524066
AT5G01300.2	872	683.773	0	0
AT5G01310.1	2739	2550.77	79	2.18213
AT5G01320.1	1994	1805.77	11	0.429194
AT5G01330.1	2053	1864.77	19	0.71788
AT5G01335.1	5457	5268.77	8	0.106981
AT5G01340.1	1274	1085.77	70	4.54238
AT5G01350.1	547	359.163	1599	313.676
AT5G01360.1	1482	1293.77	21	1.14363
AT5G01360.2	1092	903.773	0	0
AT5G01365.1	73	12.5294	0.0833333	0.468611
AT5G01370.1	1501	1312.77	56	3.00554
AT5G01380.1	1267	1078.77	14	0.914371
AT5G01390.1	1344	1155.77	137.077	8.35635
AT5G01390.2	1170	981.773	13.9229	0.999178
AT5G01390.3	1053	864.773	0	0
AT5G01390.4	1227	1038.77	0	0
AT5G01400.1	4657	4468.77	317	4.99799
AT5G01410.1	1297	1108.77	1079	68.5651
AT5G01420.1	1416	1227.77	14	0.803405
AT5G01430.1	980	791.773	227.79	20.2703
AT5G01430.2	974	785.773	0	0
AT5G01440.1	914	725.773	0	0
AT5G01445.1	533	345.27	19	3.87721
AT5G01450.1	1904	1715.77	170	6.98093
AT5G01460.1	2108	1919.77	372	13.6527
AT5G01470.1	900	711.773	89.0495	8.81484
AT5G01470.2	763	574.773	11.3996	1.39739
AT5G01470.3	800	611.773	19.5509	2.25165
AT5G01480.1	1242	1053.77	7	0.468032
AT5G01490.1	1472	1283.77	26	1.42695
AT5G01500.1	1545	1356.77	122	6.33544
AT5G01510.1	1861	1672.77	66	2.77991
AT5G01520.1	1306	1117.77	115.79	7.29861
AT5G01520.2	1325	1136.77	4.21042	0.260961
AT5G01530.1	1222	1033.77	40953	2791.16
AT5G01540.1	2494	2305.77	72	2.20009
AT5G01542.1	2215	2026.77	0	0
AT5G01550.1	2067	1878.77	19	0.712531
AT5G01560.1	2393	2204.77	201	6.42328
AT5G01570.1	644	455.773	0	0
AT5G01580.1	702	513.773	15	2.05705
AT5G01590.1	1965	1776.77	706	27.9961
AT5G01595.1	939	750.773	8.68059	0.814639
AT5G01600.1	1421	1232.77	8323.32	475.705
AT5G01610.1	812	623.773	109	12.3119
AT5G01620.1	1648	1459.77	52.1347	2.51632
AT5G01620.2	1592	1403.77	94.8653	4.7614
AT5G01620.3	1550	1361.77	0	0
AT5G01630.1	3734	3545.77	33	0.655733
AT5G01640.1	843	654.773	75	8.0704
AT5G01650.1	610	421.815	634.229	105.937
AT5G01650.2	667	478.773	68.7711	10.1205
AT5G01660.1	2244	2055.77	4	0.137091
AT5G01670.1	1259	1070.77	126.495	8.32342
AT5G01670.2	1176	987.773	47.5045	3.38846
AT5G01680.1	2355	2166.77	0	0
AT5G01690.1	2238	2049.77	0	0
AT5G01700.1	1404	1215.77	0	0
AT5G01700.2	1339	1150.77	32	1.95923
AT5G01710.1	2123	1934.77	403	14.6757
AT5G01712.1	2123	1934.77	403	14.6757
AT5G01720.1	2485	2296.77	576.101	17.6728
AT5G01715.1	2170	1981.77	11.8988	0.423032
AT5G01730.1	3700	3511.77	61.0198	1.22425
AT5G01732.1	3426	3237.77	6.98021	0.151896
AT5G01734.1	153	29.5066	0	0
AT5G01740.1	724	535.773	261	34.3229
AT5G01750.1	1023	834.773	91.578	7.72942
AT5G01750.2	1140	951.773	4653.42	344.48
AT5G01760.1	1847	1658.77	5	0.212377
AT5G01770.1	4448	4259.77	74	1.22397
AT5G01780.1	1318	1129.77	34.9529	2.1798
AT5G01780.2	1486	1297.77	139.047	7.54897
AT5G01790.1	800	611.773	27	3.10955
AT5G01800.1	1078	889.773	1808	143.167
AT5G01810.1	2102	1913.77	1221.23	44.9605
AT5G01810.2	2214	2025.77	0	0
AT5G01810.3	2079	1890.77	2.77162	0.103281
AT5G01820.1	1808	1619.77	538	23.402
AT5G01830.1	2475	2286.77	122	3.7589
AT5G01840.1	965	776.773	26	2.35833
AT5G01849.1	132	20.1863	0	0
AT5G01850.1	1784	1595.77	115	5.07751
AT5G01860.1	648	459.773	0	0
AT5G01870.1	550	362.163	458	89.1015
AT5G01880.1	1355	1166.77	54.5506	3.29411
AT5G01881.1	429	243.374	12.4494	3.60411
AT5G01890.1	3499	3310.77	267	5.68207
AT5G01900.1	976	787.773	4	0.357753
AT5G01910.1	842	653.773	32.6536	3.51907
AT5G01910.2	921	732.773	7.34643	0.706369
AT5G01920.1	3489	3300.77	1406.39	30.0202
AT5G01930.1	1489	1300.77	46.6109	2.52471
AT5G01940.1	696	507.773	29	4.02395
AT5G01950.1	3387	3198.77	426	9.38319
AT5G01960.1	1807	1618.77	487	21.1967
AT5G01970.1	1468	1279.77	200	11.0109
AT5G01980.1	1868	1679.77	343	14.3869
AT5G01990.1	1749	1560.77	332	14.9873
AT5G02000.1	441	254.971	3	0.829
AT5G02010.1	2133	1944.77	120	4.34747
AT5G02020.1	1101	912.773	319.363	24.6517
AT5G02020.2	1356	1167.77	4.63719	0.279783
AT5G02021.1	114	13.3795	0	0
AT5G02025.1	71	11.9333	0	0
AT5G02030.1	2017	1828.77	171	6.58811
AT5G02040.1	1296	1107.77	134.87	8.57809
AT5G02040.2	1211	1022.77	140.13	9.65328
AT5G02050.1	1135	946.773	219	16.2976
AT5G02060.1	840	651.773	19	2.05391
AT5G02070.1	1974	1785.77	43	1.69655
AT5G02080.1	813	624.773	37	4.17257
AT5G02090.1	668	479.773	100	14.6855
AT5G02100.1	1690	1501.77	309	14.497
AT5G02110.1	1204	1015.77	1	0.069363
AT5G02120.1	526	338.337	577.864	120.337
AT5G02130.1	1426	1237.77	100.136	5.69997
AT5G02140.1	885	696.773	18.113	1.83157
AT5G02150.1	1176	987.773	428.887	30.5922
AT5G02150.2	1156	967.773	0	0
AT5G02160.1	829	640.773	15087	1658.91
AT5G02170.1	1830	1641.77	26	1.1158
AT5G02170.2	1635	1446.77	0	0
AT5G02180.1	2007	1818.77	58	2.24685
AT5G02190.1	1687	1498.77	23	1.08123
AT5G02200.1	1349	1160.77	1.81088	0.109917
AT5G02200.2	708	519.773	24.1891	3.27892
AT5G02210.1	486	298.814	0	0
AT5G02220.1	440	254.048	3	0.832012
AT5G02230.1	1103	914.773	130	10.0128
AT5G02230.2	1065	876.773	0	0
AT5G02240.1	1014	825.773	1326	113.138
AT5G02244.1	324	146.966	0	0
AT5G02250.1	2911	2722.77	304	7.86659
AT5G02260.1	1249	1060.77	251	16.6715
AT5G02270.1	1187	998.773	206.255	14.5499
AT5G02270.2	1223	1034.77	8.74545	0.595472
AT5G02280.1	661	472.773	79	11.7733
AT5G02290.1	1605	1416.77	284.561	14.1514
AT5G02290.2	1584	1395.77	358.439	18.0936
AT5G02310.1	6252	6063.77	362	4.2062
AT5G02320.1	2056	1867.77	0	0
AT5G02320.2	1974	1785.77	46.1756	1.82184
AT5G02330.1	1971	1782.77	2	0.0790421
AT5G02340.1	1896	1707.77	0	0
AT5G02350.1	1956	1767.77	28	1.11598
AT5G02360.1	1029	840.773	10	0.838003
AT5G02370.1	2417	2228.77	85.5288	2.70378
AT5G02380.1	571	383.052	16301.5	2998.42
AT5G02385.1	73	12.5294	0	0
AT5G02390.1	2635	2446.77	1	0.0287959
AT5G02390.2	2460	2271.77	0	0
AT5G02400.1	2025	1836.77	31	1.18913
AT5G02410.1	1759	1570.77	96	4.30608
AT5G02420.1	688	499.773	56	7.89478
AT5G02430.1	2718	2529.77	27	0.751981
AT5G02435.1	74	12.8333	0	0
AT5G02440.1	782	593.773	42	4.98372
AT5G02450.1	684	495.773	3061	435.016
AT5G02460.1	1554	1365.77	49	2.5278
AT5G02470.1	1146	957.773	5.43706	0.399969
AT5G02470.2	1249	1060.77	20.5069	1.36208
AT5G02470.3	1162	973.773	59.0561	4.27298
AT5G02480.1	2350	2161.77	2245	73.1696
AT5G02490.1	2305	2116.77	582	19.3719
AT5G02500.1	2374	2185.77	18684.5	602.284
AT5G02500.2	1984	1795.77	19.4881	0.764613
AT5G02502.1	521	333.438	119	25.1453
AT5G02505.1	72	11.5294	0	0
AT5G02510.1	540	352.235	0	0
AT5G02520.1	2099	1910.77	13	0.479357
AT5G02530.1	1213	1024.77	666	45.79
AT5G02530.2	1009	820.773	0	0
AT5G02540.1	1281	1092.77	133	8.57524
AT5G02550.1	505	317.537	100	22.1886
AT5G02560.1	667	478.773	143	21.0441
AT5G02560.2	738	549.773	0	0
AT5G02570.1	399	214.907	2	0.655698
AT5G02580.1	722	533.773	26.0108	3.43337
AT5G02580.2	809	620.773	2.98923	0.339274
AT5G02590.1	1094	905.773	81	6.30072
AT5G02600.1	1614	1425.77	96.7595	4.78154
AT5G02600.2	1335	1146.77	162.241	9.96796
AT5G02610.1	651	462.773	674.91	102.755
AT5G02610.2	797	608.773	7.08955	0.820518
AT5G02615.1	74	12.8333	0	0
AT5G02620.1	1855	1666.77	215	9.08838
AT5G02630.1	1417	1228.77	44	2.52293
AT5G02640.1	689	500.773	16	2.25115
AT5G02650.1	988	799.773	97	8.54534
AT5G02660.1	2077	1888.77	0	0
AT5G02670.1	1368	1179.77	83	4.95683
AT5G02680.1	983	794.773	71	6.29419
AT5G02690.1	360	178.675	34	13.4072
AT5G02700.1	1371	1182.77	0	0
AT5G02710.1	1025	836.773	318.366	26.8067
AT5G02720.1	417	231.901	20.6337	6.26903
AT5G02725.1	82	9.2963	0	0
AT5G02730.1	618	429.773	0	0
AT5G02740.1	1123	934.773	260.659	19.6467
AT5G02740.2	1519	1330.77	5.34127	0.282791
AT5G02750.1	1086	897.773	61	4.78727
AT5G02760.1	1543	1354.77	614	31.932
AT5G02770.1	1707	1518.77	1276	59.1946
AT5G02780.1	993	804.773	18	1.57588
AT5G02780.2	987	798.773	0	0
AT5G02790.1	1056	867.773	2191	177.894
AT5G02800.1	1583	1394.77	308	15.5586
AT5G02810.1	2831	2642.77	1568	41.8033
AT5G02811.1	150	28.2491	0	0
AT5G02815.1	82	9.2963	0	0
AT5G02820.1	1655	1466.77	133	6.38871
AT5G02830.1	2783	2594.77	132	3.58426
AT5G02840.1	1413	1224.77	646.846	37.2109
AT5G02840.2	1254	1065.77	21.6059	1.42834
AT5G02840.3	1377	1188.77	215.548	12.7753
AT5G02850.1	1564	1375.77	187	9.57677
AT5G02860.1	2460	2271.77	131	4.06285
AT5G02870.1	1475	1286.77	2131	116.683
AT5G02870.2	1472	1283.77	0	0
AT5G02880.1	4923	4734.77	450	6.69634
AT5G02890.1	1221	1032.77	144	9.82386
AT5G02900.1	1443	1254.77	1	0.0561512
AT5G02910.1	1546	1357.77	60.427	3.13565
AT5G02910.2	1789	1600.77	7.57301	0.333322
AT5G02920.1	1118	929.773	0	0
AT5G02930.1	1410	1221.77	0	0
AT5G02940.1	2667	2478.77	245	6.96392
AT5G02950.1	2229	2040.77	11	0.379772
AT5G02960.1	749	560.773	2566	322.399
AT5G02970.1	2009	1820.77	258	9.98363
AT5G02980.1	1008	819.773	0	0
AT5G02990.1	1647	1458.77	0	0
AT5G03000.1	1065	876.773	0	0
AT5G03010.1	955	766.773	0	0
AT5G03020.1	1140	951.773	13	0.962353
AT5G03030.1	690	501.773	188	26.3983
AT5G03040.1	1911	1722.77	1196.64	48.9397
AT5G03040.2	1904	1715.77	24.87	1.02127
AT5G03040.3	1891	1702.77	48.4866	2.00627
AT5G03050.1	802	613.773	105	12.0533
AT5G03060.1	1018	829.773	2	0.169822
AT5G03070.1	1968	1779.77	52	2.05856
AT5G03080.1	1165	976.773	220	15.8691
AT5G03090.1	294	122.158	0	0
AT5G03100.1	1558	1369.77	55	2.82904
AT5G03110.1	1157	968.773	54	3.92732
AT5G03120.1	574	385.975	98	17.8892
AT5G03130.1	415	230.017	3	0.918936
AT5G03140.1	2427	2238.77	117	3.68214
AT5G03150.1	2046	1857.77	156	5.91638
AT5G03160.1	1760	1571.77	177	7.93429
AT5G03170.1	908	719.773	153	14.9768
AT5G03180.1	1874	1685.77	45.8058	1.91446
AT5G03180.2	1669	1480.77	35.1942	1.67458
AT5G03190.1	2009	1820.77	35.0149	1.35494
AT5G03190.2	1827	1638.77	61.9703	2.66434
AT5G03190.3	2009	1820.77	35.0149	1.35494
AT5G03200.1	1281	1092.77	250	16.1189
AT5G03204.1	111	12.5611	0	0
AT5G03210.1	535	347.27	5	1.01444
AT5G03220.1	736	547.773	142.926	18.3837
AT5G03230.1	872	683.773	231	23.8026
AT5G03240.1	1237	1048.77	8526.57	572.819
AT5G03240.2	1414	1225.77	51.6348	2.96795
AT5G03240.3	1589	1400.77	5.79299	0.29138
AT5G03250.1	2162	1973.77	14	0.499753
AT5G03260.1	1937	1748.77	98	3.94836
AT5G03270.1	690	501.773	0	0
AT5G03280.1	4803	4614.77	899	13.7257
AT5G03285.1	204	58.3714	56	67.5947
AT5G03290.1	1437	1248.77	1033	58.2829
AT5G03300.1	1348	1159.77	908	55.1617
AT5G03310.1	483	295.874	17	4.04825
AT5G03320.1	1716	1527.77	296	13.6508
AT5G03330.1	1537	1348.77	75.8346	3.96144
AT5G03330.2	1288	1099.77	107.165	6.86556
AT5G03340.1	2671	2482.77	421	11.9473
AT5G03345.1	567	379.052	318	59.1088
AT5G03345.2	567	379.052	0	0
AT5G03350.1	985	796.773	415	36.6976
AT5G03360.1	4923	4734.77	0	0
AT5G03360.2	2276	2087.77	47	1.58613
AT5G03377.1	523	335.371	5	1.05043
AT5G03370.1	764	575.773	156	19.0896
AT5G03380.1	1586	1397.77	887.177	44.7196
AT5G03380.2	1555	1366.77	85.823	4.42417
AT5G03390.1	1536	1347.77	27	1.41147
